label,text,Fake Authority Claim,Threat Language,Payment Pressure,Remote Access Request,OTP Request,Isolation Tactics
normal,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX.,0,0,0,0,0,0
normal,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,0,0,0,0,0,0
normal,I will come to ur home now,0,0,0,0,0,0
normal,Free any day but i finish at 6 on mon n thurs...,0,0,0,0,0,0
normal,Will you be here for food,0,0,0,0,0,0
normal,"life alle mone,eppolum oru pole allalo",0,0,0,0,0,0
normal,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",0,0,0,0,0,0
normal,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",0,0,0,0,0,0
normal,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,0,0,0,0,0,0
normal,I just saw ron burgundy captaining a party boat so yeah,0,0,0,0,0,0
normal,I'm serious. You are in the money base,0,0,0,0,0,0
normal,Already one guy loving you:-.,0,0,0,0,0,0
normal,Staff of placement training in Amrita college.,0,0,0,0,0,0
normal,I always chat with you. In fact i need money can you raise me?,0,0,0,0,0,0
normal,I'm job profile seems like bpo..,0,0,0,0,0,0
normal,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",0,0,0,0,0,0
normal,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",0,0,0,0,0,0
normal,Are you willing to go for apps class.,0,0,0,0,0,0
normal,Hanging out with my brother and his family,0,0,0,0,0,0
normal,No it will reach by 9 only. She telling she will be there. I dont know,0,0,0,0,0,0
normal,Hey... are you going to quit soon? Xuhui and i working till end of the month,0,0,0,0,0,0
normal,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0,0,0,0,0,0
normal,Try neva mate!!,0,0,0,0,0,0
normal,Yeah that'd pretty much be the best case scenario,0,0,0,0,0,0
normal,I not free today i haf 2 pick my parents up tonite...,0,0,0,0,0,0
normal,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X""",0,0,0,0,0,0
normal,Should i send you naughty pix? :),0,0,0,0,0,0
scam,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",0,0,0,0,0,0
scam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",0,0,0,0,0,0
normal,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0,0,0,0,0,0
normal,Prepare to be pounded every night...,0,0,0,0,0,0
normal,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",0,0,0,0,0,0
normal,"Sorry, I'll call later",0,0,0,0,0,0
normal,Good evening! How are you?,0,0,0,0,0,0
normal,I'm at home. Please call,0,0,0,0,0,0
normal,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0,0,0,0,0,0
normal,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",0,0,0,0,0,0
normal,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0,0,0,0,0,0
normal,What happen dear. Why you silent. I am tensed,0,0,0,0,0,0
normal,"I'll get there at 3, unless you guys want me to come some time sooner",0,0,0,0,0,0
normal,If you are not coughing then its nothing,0,0,0,0,0,0
normal,Ü come lt 25 n pass to me lar,0,0,0,0,0,0
normal,I'm e person who's doing e sms survey...,0,0,0,0,0,0
normal,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,0,0,0,0,0,0
normal,Thank You meet you monday,0,0,0,0,0,0
normal,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!,0,0,0,0,0,0
scam,Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now.,0,0,0,0,0,0
normal,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...",0,0,0,0,0,0
normal,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",0,0,0,0,0,0
normal,"Dad wanted to talk about the apartment so I got a late start, omw now",0,0,0,0,0,0
normal,I love you both too :-),0,0,0,0,0,0
normal,Lol u still feeling sick?,0,0,0,0,0,0
normal,Din i tell u jus now 420,0,0,0,0,0,0
normal,am up to my eyes in philosophy,0,0,0,0,0,0
scam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.,0,0,0,0,0,0
normal,Ok lor. I'm in town now lei.,0,0,0,0,0,0
normal,I had it already..sabarish asked me to go..,0,0,0,0,0,0
normal,No da. . Vijay going to talk in jaya tv,0,0,0,0,0,0
scam,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED.,0,0,0,0,0,0
normal,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,0,0,0,0,0,0
scam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,0,0,0,0,0,0
normal,Still chance there. If you search hard you will get it..let have a try :,0,0,0,0,0,0
normal,Do you always celebrate NY's with your family ?,0,0,0,0,0,0
normal,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",0,0,0,0,0,0
normal,Its ok..come to my home it vl nice to meet and v can chat..,0,0,0,0,0,0
scam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,0,0,0,0,0,0
normal,Sent me de webadres for geting salary slip,0,0,0,0,0,0
normal,She's fine. Sends her greetings,0,1,0,0,0,0
scam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,0,0,0,0,0,0
normal,But you dint in touch with me.,0,0,0,0,0,0
normal,"Yup, leaving right now, be back soon",0,0,0,0,0,0
scam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,0,0,0,0,0,0
normal,Yeah sure I'll leave in a min,0,0,0,0,0,0
normal,And do you have any one that can teach me how to ship cars.,0,0,0,0,0,0
normal,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0,0,0,0,0,0
normal,Yeah confirmed for you staying at  that weekend,0,0,0,0,0,0
normal,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,0,0,0,0,0,0
normal,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0,0,0,0,0,0
normal,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0,0,0,0,0,0
normal,Ard 4 lor...,0,0,0,0,0,0
normal,You are right. Meanwhile how's project twins comin up,0,0,0,0,0,0
normal,I sent your maga that money yesterday oh.,0,0,0,0,0,0
normal,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,0,0,0,0,0,0
scam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk:,0,0,0,0,0,0
normal,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,0,0,0,0,0,0
normal,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,0,0,0,0,0,0
normal,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,0,0,0,0,0,0
normal,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,0,0,0,0,0
normal,How much would it cost to hire a hitman,0,0,0,0,0,0
normal,I anything lor...,0,0,0,0,0,0
normal,"Sorry, I'll call later",0,0,0,0,0,0
scam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,0,0,0,0,0,0
normal,Huh but i cant go 2 ur house empty handed right?,0,0,0,0,0,0
normal,Good morning princess! Happy New Year!,0,0,0,0,0,0
scam,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw.,0,0,0,0,0,0
normal,"Aight, we'll head out in a few",0,0,0,0,0,0
normal,Then wat r u doing now? Busy wif work?,0,0,0,0,0,0
normal,I know you mood off today,0,0,0,0,0,0
normal,"Jay told me already, will do",0,0,0,0,0,0
normal,Cps is causing the outages to conserve energy.,0,0,0,0,0,0
normal,"I'm not sure, I was just checking out what was happening around the area",0,0,0,0,0,0
normal,Hey morning what you come to ask:-) pa...,0,0,0,0,0,0
normal,Jordan got voted out last nite!,0,0,0,0,0,0
normal,"That means you got an A in epi, she.s fine. She.s here now.",0,1,0,0,0,0
normal,I have no idea where you are,0,0,0,0,0,0
normal,Pls come quick cant bare this.,0,0,0,0,0,0
normal,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0,0,0,0,0,0
normal,"Call me. I m unable to cal. Lets meet bhaskar, and deep",0,0,0,0,0,0
normal,No. I.ll meet you in the library,0,0,0,0,0,0
normal,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",0,0,0,0,0,0
normal,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,0,0,0,0,0,0
normal,Ok c ü then.,0,0,0,0,0,0
normal,I enjoy watching and playing football and basketball. Anything outdoors. And you?,0,0,0,0,0,0
normal,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",0,0,0,0,0,0
normal,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,0,0,0,0,0,0
normal,Hey check it da. I have listed da.,0,0,0,0,0,0
normal,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0,0,0,0,0,0
normal,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,0,0,0,0,0,0
normal,Goin to workout lor... Muz lose e fats...,0,0,0,0,0,0
normal,"Damn, poor zac doesn't stand a chance",0,0,0,0,0,0
normal,No message..no responce..what happend?,0,0,0,0,0,0
normal,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),0,0,0,0,0,0
normal,Yeah right! I'll bring my tape measure fri!,0,0,0,0,0,0
normal,Still chance there. If you search hard you will get it..let have a try :),0,0,0,0,0,0
normal,Meeting u is my work. . . Tel me when shall i do my work tomorrow,0,0,0,0,0,0
normal,Should I head straight there or what,0,0,0,0,0,0
scam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,0,0,0,0,0,0
normal,Thank you princess! You are so sexy...,0,0,0,0,0,0
normal,Oooh I got plenty of those!,0,0,0,0,0,0
normal,Hui xin is in da lib.,0,0,0,0,0,0
normal,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,0,0,0,0,0,0
normal,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",0,0,0,0,0,0
normal,"""ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX""",0,0,0,0,0,0
normal,You know what hook up means right?,0,0,0,0,0,0
scam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",0,0,0,0,0,0
normal,Wat's da model num of ur phone?,0,0,0,0,0,0
normal,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0,0,0,0,0,0
scam,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)",0,0,0,0,0,0
normal,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,0,0,0,0,0,0
normal,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",0,0,0,0,0,0
normal,* Thought I didn't see you.,0,0,0,0,0,0
scam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,0,0,0,0,0,0
normal,Carlos says we can pick up from him later so yeah we're set,0,0,0,0,0,0
normal,"Hey babe, my friend had to cancel, still up for a visit ?",0,0,0,0,0,0
normal,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,0,0,0,0,0
normal,Hmm ill have to think about it... ok you're forgiven! =D,0,0,0,0,0,0
normal,"We are hoping to get away by 7, from Langport. You still up for town tonight?",0,0,0,0,0,0
normal,Want to send me a virtual hug?... I need one,0,0,0,0,0,0
normal,"Probably not, still going over some stuff here",0,0,0,0,0,0
normal,It has issues right now. Ill fix for her by tomorrow.,0,0,0,0,0,0
normal,Why i come in between you people,0,0,0,0,0,0
normal,Senthil group company Apnt 5pm.,0,0,0,0,0,0
normal,Oh really?? Did you make it on air? What's your talent?,0,0,0,0,0,0
normal,Studying. But i.ll be free next weekend.,0,0,0,0,0,0
normal,R u here yet? I'm wearing blue shirt n black pants.,0,0,0,0,0,0
normal,Wait.i will come out.. &lt;#&gt;  min:),0,0,0,0,0,0
normal,I will reach ur home in  &lt;#&gt;  minutes,0,0,0,0,0,0
normal,Well then you have a great weekend!,0,0,0,0,0,0
normal,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?",0,0,0,0,0,0
normal,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",0,0,0,0,0,0
normal,Huh? 6 also cannot? Then only how many mistakes?,0,0,0,0,0,0
normal,Ha... U jus ate honey ar? So sweet...,0,0,0,0,0,0
normal,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,0,0,0,0,0,0
normal,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",0,0,0,0,0,0
normal,Thanks for loving me so. You rock,0,0,0,0,0,0
normal,Yeah imma come over cause jay wants to do some drugs,0,0,0,0,0,0
normal,Ok thanx... Take care then...,0,0,0,0,0,0
normal,Yup. Thk of u oso boring wat.,0,0,0,0,0,0
normal,"came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",0,0,0,0,0,0
normal,Moji just informed me that you saved our lives. Thanks.,0,0,0,0,0,0
scam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0,0,0,0,0,0
normal,Whos this am in class:-),0,0,0,0,0,0
normal,Hey r ü still online? I've finished the formatting...,0,0,0,0,0,0
normal,Great! So what attracts you to the brothas?,0,0,0,0,0,0
scam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,0,0,0,0,0,0
normal,Stupid.its not possible,0,0,0,0,0,0
normal,I cant pick the phone right now. Pls send a message,0,0,0,0,0,0
normal,LOL what happens in Vegas stays in vegas,0,0,0,0,0,0
normal,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",0,0,0,0,0,0
normal,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,0,0,0,0,0,0
normal,Dad says hurry the hell up,0,0,0,0,0,0
normal,Wake me up at  &lt;#&gt;  am morning:),0,0,0,0,0,0
normal,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0,0,0,0,0,0
normal,Great! I shoot big loads so get ready!,0,0,0,0,0,0
normal,I'll meet you in the lobby,0,0,0,0,0,0
normal,You still coming tonight?,0,0,0,0,0,0
normal,What happen dear tell me,0,0,0,0,0,0
normal,"Sir, i am waiting for your call, once free please call me.",0,0,0,0,0,0
normal,No i am not having not any movies in my laptop,0,0,0,0,0,0
normal,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,0,0,0,0,0,0
normal,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0,0,0,0,0,0
normal,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",0,0,0,0,0,0
normal,I am in tirupur.  call you da.,0,0,0,0,0,0
scam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,0,0,0,0,0,0
normal,S:)but he had some luck.2 catches put down:),0,0,0,0,0,0
normal,How i noe... Did ü specify da domain as nusstu... Ü still in sch...,0,0,0,0,0,0
normal,Oh...i asked for fun. Haha...take care. ü,0,0,0,0,0,0
normal,Shall i get my pouch?,0,0,0,0,0,0
normal,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,0,0,0,0,0,0
normal,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",0,0,0,0,0,0
normal,Kent vale lor... Ü wait 4 me there ar?,0,0,0,0,0,0
normal,Ok. Very good. Its all about making that money.,0,0,0,0,0,0
normal,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),0,0,0,0,0,0
normal,Aight do you still want to get money,0,0,0,0,0,0
scam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,0,0,0,0,0,0
normal,Ok.ok ok..then..whats ur todays plan,0,0,0,0,0,0
normal,ARE YOU IN TOWN? THIS IS V. IMPORTANT,0,0,0,0,0,0
normal,"Sorry pa, i dont knw who ru pa?",0,0,0,0,0,0
normal,Wat u doing there?,0,0,0,0,0,0
normal,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,0,0,0,0,0,0
normal,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0,0,0,0,0,0
normal,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",0,0,0,0,0,0
normal,Networking technical support associate.,0,0,0,0,0,0
normal,I'm gonna rip out my uterus.,0,0,0,0,0,0
normal,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,0,0,0,0,0,0
scam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",0,0,0,0,0,0
normal,"Yeah why not, is the gang all ready",0,0,0,0,0,0
normal,Blank is Blank. But wat is blank? Lol,0,0,0,0,0,0
normal,I'm in a movie... Collect car oredi...,0,0,0,0,0,0
normal,We left already we at orchard now.,0,0,0,0,0,0
scam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now!",0,0,0,0,0,0
normal,Nothing spl..wat abt u and whr ru?,0,0,0,0,0,0
normal,No chikku nt yet.. Ya i'm free,0,0,0,0,0,0
normal,"Aldrine, rakhesh ex RTM here.pls call.urgent.",0,0,0,0,0,0
normal,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0,0,0,0,0,0
normal,I'm at home. Please call,0,0,0,0,0,0
normal,"I guess you could be as good an excuse as any, lol.",0,0,0,0,0,0
normal,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",0,0,0,0,0,0
normal,Gud mrng dear hav a nice day,0,0,0,0,0,0
normal,Old Orchard near univ. How about you?,0,0,0,0,0,0
normal,"4 tacos + 1 rajas burrito, right?",0,0,0,0,0,0
normal,"It‘s £6 to get in, is that ok?",0,0,0,0,0,0
normal,Hows the street where the end of library walk is?,0,0,0,0,0,0
normal,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",1,0,0,0,0,0
normal,We stopped to get ice cream and will go back after,0,0,0,0,0,0
normal,Did you stitch his trouser,0,0,0,0,0,0
normal,No da. . Vijay going to talk in jaya tv,0,0,0,0,0,0
scam,2/2 146tf150p,0,0,0,0,0,0
normal,Hey i'm bored... So i'm thinking of u... So wat r u doing?,0,0,0,0,0,0
normal,"Nah, Wednesday. When should I bring the mini cheetos bag over?",0,0,0,0,0,0
normal,Nobody names their penis a girls name this story doesn't add up at all,0,0,0,0,0,0
normal,"Aight, let me know when you're gonna be around usf",0,0,0,0,0,0
normal,I'm not. She lip synced with shangela.,0,0,0,0,0,0
normal,Ü neva tell me how i noe... I'm not at home in da aft wat...,0,0,0,0,0,0
normal,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0,0,0,0,0,0
scam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,0,0,0,0,0,0
normal,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",0,0,0,0,0,0
normal,"Haha... Sounds crazy, dunno can tahan anot...",0,0,0,0,0,0
normal,Why are u up so early?,0,0,0,0,0,0
normal,Ya that one is slow as poo,0,0,0,0,0,0
scam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0,0,0,0,0,0
normal,"""Im on gloucesterroad what are uup to later?""",0,0,0,0,0,0
normal,Yes:)here tv is always available in work place..,0,0,0,0,0,0
scam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,0,0,0,0,0,0
normal,Lol no ouch but wish i'd stayed out a bit longer,0,0,0,0,0,0
normal,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",0,0,0,0,0,0
normal,We'll join the  &lt;#&gt;  bus,0,0,0,0,0,0
normal,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,0,0,0,0,0,0
scam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0,0,0,0,0,0
normal,K.i will send in  &lt;#&gt;  min:),0,0,0,0,0,0
normal,Would me smoking you out help us work through this difficult time,0,0,0,0,0,0
scam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",0,0,0,0,0,0
normal,Yes.mum lookin strong:),0,0,0,0,0,0
normal,"Sir Goodmorning, Once free call me.",0,0,0,0,0,0
normal,Where are you call me.,0,0,0,0,0,0
normal,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0,0,0,0,0,0
normal,Love it! The girls at the office may wonder why you are smiling but sore...,0,0,0,0,0,0
normal,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",0,0,0,0,0,0
normal,Does uncle timi help in clearing cars,0,0,0,0,0,0
normal,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,0,0,0,0,0,0
normal,Ok... But bag again..,0,0,0,0,0,0
normal,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0,0,0,0,0,0
normal,Ok lor. Msg me b4 u call.,0,0,0,0,0,0
scam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",0,0,0,0,0,0
normal,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",0,0,0,0,0,0
scam,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",0,0,0,0,0,0
normal,Then ur physics get a-?,0,0,0,0,0,0
normal,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",0,0,0,0,0,0
normal,How r ü going to send it to me?,0,0,0,0,0,0
normal,Can you do online transaction?,0,0,0,0,0,0
normal,Dear got train and seat mine lower seat,0,0,0,0,0,0
normal,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,0,0,0,0,0,0
normal,Wat r u doing?,0,0,0,0,0,0
normal,WHORE YOU ARE UNBELIEVABLE.,0,0,0,0,0,0
scam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",0,0,0,0,0,0
normal,"Are you sure you don't mean ""get here, we made you hold all the weed""",0,0,0,0,0,0
normal,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",0,0,0,0,0,0
normal,Love it! I want to flood that pretty pussy with cum...,0,0,0,0,0,0
normal,Hey are you angry with me. Reply me dr.,0,0,0,0,0,0
normal,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",0,0,0,0,0,0
normal,Also remember the beads don't come off. Ever.,0,0,0,0,0,0
normal,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,0,0,0,0,0,0
normal,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,0,0,0,0,0,0
normal,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",0,0,0,0,0,0
normal,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",0,0,0,0,0,0
scam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,0,0,0,0,0,0
